Stetson,65,Kennesaw State,84,,,Jan 14, 2017
Florida Gulf Coast,84,Lipscomb,80,,,Jan 14, 2017
North Florida,78,NJIT,84,,,Jan 14, 2017
Jacksonville,66,South Carolina Upstate,73,,,Jan 14, 2017
VCU,63,Davidson,69,,,Jan 14, 2017
Dayton,76,Duquesne,57,,,Jan 14, 2017
Saint Louis,63,George Mason,56,,,Jan 14, 2017
Fordham,53,St. Bonaventure,73,BLUE CROSS ARENA,,Jan 14, 2017
Richmond,70,St. Joseph's,66,,,Jan 14, 2017
Xavier,78,Butler,83,,,Jan 14, 2017
Connecticut,69,Georgetown,72,,,Jan 14, 2017
DePaul,58,Marquette,83,,,Jan 14, 2017
Seton Hall,61,Providence,65,,,Jan 14, 2017
Villanova,70,St. John's,57,,,Jan 14, 2017
Idaho,77,Idaho State,62,,,Jan 14, 2017
North Dakota,70,Montana,76,,,Jan 14, 2017
Northern Colorado,53,Montana State,68,,,Jan 14, 2017
Sacramento State,74,Northern Arizona,62,,,Jan 14, 2017
Portland State,88,Southern Utah,77,,,Jan 14, 2017
Eastern Washington,67,Weber State,70,,,Jan 14, 2017
Winthrop,72,Campbell,63,,,Jan 14, 2017
North Carolina Asheville,76,Charleston Southern,67,,,Jan 14, 2017
Presbyterian,44,High Point,77,,,Jan 14, 2017
Gardner-Webb,85,Longwood,79,,,Jan 14, 2017
Liberty,71,Radford,64,,,Jan 14, 2017
Maryland,62,Illinois,56,,,Jan 14, 2017
Nebraska,85,Michigan,91,,,Jan 14, 2017
Minnesota,50,Penn State,52,,,Jan 14, 2017
Oklahoma State,80,Kansas,87,,,Jan 14, 2017
Baylor,77,Kansas State,68,,,Jan 14, 2017
Texas Tech,75,Oklahoma,84,,,Jan 14, 2017
West Virginia,74,Texas,72,,,Jan 14, 2017
Iowa State,77,TCU,84,,,Jan 14, 2017
UC Davis,71,Cal State Northridge,68,,,Jan 14, 2017
Long Beach State,107,Hawaii,114,,,Jan 14, 2017
Cal State Fullerton,67,UC Irvine,87,,,Jan 14, 2017
Cal Poly,53,UCSB,58,,,Jan 14, 2017
William & Mary,67,Charleston,77,,,Jan 14, 2017
Delaware,60,Drexel,76,,,Jan 14, 2017
Elon,59,James Madison,60,,,Jan 14, 2017
Northeastern,67,Towson,74,,,Jan 14, 2017
Hofstra,76,North Carolina Wilmington,84,,,Jan 14, 2017
Southern Miss,66,Charlotte,82,,,Jan 14, 2017
Western Kentucky,76,Middle Tennessee State,91,,,Jan 14, 2017
Louisiana Tech,75,Old Dominion,63,,,Jan 14, 2017
North Texas,79,Rice,101,,,Jan 14, 2017
Marshall,78,UAB,94,,,Jan 14, 2017
Florida Atlantic,65,UTEP,66,,,Jan 14, 2017
Florida International,55,UTSA,57,,,Jan 14, 2017
Valparaiso,78,Cleveland State,67,,,Jan 14, 2017
Wright State,70,Wisconsin Milwaukee,67,,,Jan 14, 2017
Illinois Chicago,92,Youngstown State,89,,,Jan 14, 2017
Columbia,79,Cornell,75,,,Jan 14, 2017
Brown,82,Pennsylvania,70,,,Jan 14, 2017
Yale,58,Princeton,66,,,Jan 14, 2017
Marist,58,Canisius,91,,,Jan 14, 2017
Monmouth,90,Niagara,83,,,Jan 14, 2017
Iona,91,Quinnipiac,97,,,Jan 14, 2017
Northern Illinois,69,Bowling Green,52,,,Jan 14, 2017
Ball State,92,Buffalo,77,,,Jan 14, 2017
Akron,74,Miami (OH),70,,,Jan 14, 2017
Eastern Michigan,53,Ohio,49,,,Jan 14, 2017
Kent State,88,Western Michigan,92,,,Jan 14, 2017
North Carolina A&T,73,Coppin State,75,,,Jan 14, 2017
Hampton,85,Delaware State,77,,,Jan 14, 2017
North Carolina Central,72,Norfolk State,57,,,Jan 14, 2017
Florida A&M,88,Savannah State,93,,,Jan 14, 2017
Bethune-Cookman,74,South Carolina State,78,,,Jan 14, 2017
Howard,74,Maryland Eastern Shore,66,,,Jan 14, 2017
Southern Illinois,73,Evansville,61,,,Jan 14, 2017
Wichita State,62,Illinois State,76,,,Jan 14, 2017
Bradley,71,Indiana State,81,,,Jan 14, 2017
San Jose State,89,Air Force,85,,,Jan 14, 2017
New Mexico,84,Colorado State,71,,,Jan 14, 2017
Boise State,80,Fresno State,89,,,Jan 14, 2017
Utah State,55,San Diego State,74,,,Jan 14, 2017
Nevada,89,Wyoming,74,,,Jan 14, 2017
Sacred Heart,112,Bryant,110,,,Jan 14, 2017
Farleigh Dickinson,59,Central Connecticut State,47,,,Jan 14, 2017
St. Francis (NY),58,LIU Brooklyn,63,,,Jan 14, 2017
St. Francis (PA),72,Mount St. Mary's,78,,,Jan 14, 2017
Robert Morris,50,Wagner,53,,,Jan 14, 2017
Austin Peay,92,Eastern Illinois,84,,,Jan 14, 2017
Belmont,72,Eastern Kentucky,59,,,Jan 14, 2017
Tennessee State,85,Morehead State,87,,,Jan 14, 2017
Murray State,67,SIU Edwardsville,59,,,Jan 14, 2017
Jacksonville State,74,Tennessee Tech,59,,,Jan 14, 2017
Southeast Missouri State,69,Tennessee-Martin,79,,,Jan 14, 2017
Washington State,54,California,58,,,Jan 14, 2017
Oregon State,43,Oregon,85,,,Jan 14, 2017
Washington,69,Stanford,76,,,Jan 14, 2017
UCLA,83,Utah,82,,,Jan 14, 2017
Army,53,American,49,,,Jan 14, 2017
Bucknell,83,Colgate,69,,,Jan 14, 2017
Navy,88,Lafayette,51,,,Jan 14, 2017
Holy Cross,51,Lehigh,68,,,Jan 14, 2017
Missouri,73,Arkansas,92,,,Jan 14, 2017
Georgia,76,Florida,80,,,Jan 14, 2017
Auburn,72,Kentucky,92,,,Jan 14, 2017
Alabama,81,LSU,66,,,Jan 14, 2017
Texas A&M,59,Mississippi State,67,,,Jan 14, 2017
Mississippi,56,South Carolina,67,,,Jan 14, 2017
Tennessee,87,Vanderbilt,75,,,Jan 14, 2017
Samford,98,Citadel,90,,,Jan 14, 2017
Western Carolina,52,East Tennessee State,75,,,Jan 14, 2017
Chattanooga,70,Mercer,68,,,Jan 14, 2017
North Carolina Greensboro,91,Virginia Military,82,,,Jan 14, 2017
Furman,58,Wofford,67,,,Jan 14, 2017
Sam Houston State,77,Northwestern State,68,,,Jan 14, 2017
Nicholls,60,Stephen F. Austin,80,,,Jan 14, 2017
Central Arkansas,81,Texas A&M Corpus Christi,88,,,Jan 14, 2017
Alabama State,57,Alabama A&M,55,,,Jan 14, 2017
Mississippi Valley State,84,Alcorn State,77,,,Jan 14, 2017
Jackson State,56,Prairie View A&M,63,,,Jan 14, 2017
Arkansas Pine Bluff,75,Southern,76,,,Jan 14, 2017
Grambling State,55,Texas Southern,76,,,Jan 14, 2017
North Dakota State,55,Denver,79,,,Jan 14, 2017
Western Illinois,72,Nebraska Omaha,86,,,Jan 14, 2017
IUPUI,91,Oral Roberts,85,,,Jan 14, 2017
IPFW,63,South Dakota,66,,,Jan 14, 2017
Appalachian State,73,Coastal Carolina,85,,,Jan 14, 2017
Arkansas State,77,Arkansas Little Rock,72,,,Jan 14, 2017
Georgia Southern,81,Louisiana Lafayette,76,,,Jan 14, 2017
Texas State,67,South Alabama,72,,,Jan 14, 2017
Texas Arlington,71,Troy,93,,,Jan 14, 2017
Georgia State,73,Louisiana Monroe,65,,,Jan 14, 2017
St. Mary's,56,Gonzaga,79,,,Jan 14, 2017
Santa Clara,75,Pepperdine,61,,,Jan 14, 2017
Loyola Marymount,79,Portland,78,,,Jan 14, 2017
Brigham Young,75,San Diego,88,,,Jan 14, 2017
Pacific,51,San Francisco,72,,,Jan 14, 2017
CSU Bakersfield,58,New Mexico State,63,,,Jan 14, 2017
Chicago State,50,Seattle,65,,,Jan 14, 2017
Grand Canyon,79,UT Rio Grande Valley,66,,,Jan 14, 2017
Missouri Kansas City,76,Utah Valley,86,,,Jan 14, 2017
Hartford,55,Massachusetts Lowell,71,,,Jan 14, 2017
Lamar,64,Abilene Christian,67,,,Jan 14, 2017
Houston Baptist,77,Incarnate Word,82,,,Jan 14, 2017
Cincinnati,55,East Carolina,46,,,Jan 15, 2017
SMU,80,Tulane,64,,,Jan 15, 2017
Georgia Tech,86,North Carolina State,76,,,Jan 15, 2017
George Washington,69,La Salle,79,,,Jan 15, 2017
Massachusetts,77,Rhode Island,79,,,Jan 15, 2017
Rutgers,57,Indiana,76,,,Jan 15, 2017
Iowa,54,Northwestern,89,,,Jan 15, 2017
Michigan State,67,Ohio State,72,,,Jan 15, 2017
Siena,63,Fairfield,54,,,Jan 15, 2017
St. Peter's,71,Rider,65,,,Jan 15, 2017
Missouri State,71,Loyola Chicago,77,,,Jan 15, 2017
Drake,60,Northern Iowa,79,,,Jan 15, 2017
USC,71,Colorado,68,,,Jan 15, 2017
McNeese State,75,Southeastern Louisiana,79,,,Jan 15, 2017
Maine,44,Hartford,54,,,Jan 16, 2017
Vermont,71,New Hampshire,59,,,Jan 16, 2017
Albany,77,UMBC,50,,,Jan 16, 2017
Syracuse,68,North Carolina,85,,,Jan 16, 2017
Marquette,80,Butler,88,,,Jan 16, 2017
Providence,74,Georgetown,56,,,Jan 16, 2017
DePaul,68,St. John's,78,,,Jan 16, 2017
Seton Hall,46,Villanova,76,,,Jan 16, 2017
Creighton,72,Xavier,67,,,Jan 16, 2017
Portland State,76,Northern Arizona,83,,,Jan 16, 2017
Kansas,76,Iowa State,72,,,Jan 16, 2017
Youngstown State,71,Detroit,87,,,Jan 16, 2017
Cleveland State,76,Oakland,65,,,Jan 16, 2017
Green Bay,56,Valparaiso,80,,,Jan 16, 2017
Monmouth,76,Canisius,72,,,Jan 16, 2017
Marist,93,Niagara,87,,,Jan 16, 2017
Norfolk State,75,Delaware State,70,,,Jan 16, 2017
Bethune-Cookman,82,Florida A&M,76,,,Jan 16, 2017
North Carolina Central,64,Hampton,51,,,Jan 16, 2017
Coppin State,81,Howard,72,,,Jan 16, 2017
North Carolina A&T,53,Morgan State,82,,,Jan 16, 2017
Savannah State,86,South Carolina State,82,,,Jan 16, 2017
Harvard,70,Bryant,65,,,Jan 16, 2017
Boston University,69,Loyola (MD),77,,,Jan 16, 2017
Arkansas Pine Bluff,64,Alcorn State,82,,,Jan 16, 2017
Grambling State,82,Prairie View A&M,94,,,Jan 16, 2017
Mississippi Valley State,81,Southern,87,,,Jan 16, 2017
Jackson State,44,Texas Southern,67,,,Jan 16, 2017
Georgia State,101,Louisiana Lafayette,86,,,Jan 16, 2017
Texas Arlington,89,South Alabama,83,,,Jan 16, 2017
Texas State,75,Troy,71,,,Jan 16, 2017
Georgia Southern,62,Louisiana Monroe,60,,,Jan 16, 2017
Stony Brook,86,Massachusetts Lowell,75,,,Jan 16, 2017
South Florida,64,UCF,86,,,Jan 17, 2017
Pittsburgh,74,North Carolina State,79,,,Jan 17, 2017
St. Bonaventure,71,Saint Louis,52,,,Jan 17, 2017
Illinois,68,Purdue,91,,,Jan 17, 2017
Michigan,64,Wisconsin,68,,,Jan 17, 2017
Texas,64,Baylor,74,,,Jan 17, 2017
Wisconsin Milwaukee,57,Illinois Chicago,71,,,Jan 17, 2017
St. Peter's,69,Fairfield,55,,,Jan 17, 2017
Iona,82,Manhattan,67,,,Jan 17, 2017
Rider,68,Siena,78,,,Jan 17, 2017
Ohio,68,Akron,83,,,Jan 17, 2017
Central Michigan,83,Ball State,98,,,Jan 17, 2017
Western Michigan,80,Eastern Michigan,86,,,Jan 17, 2017
Buffalo,82,Kent State,69,,,Jan 17, 2017
Miami (OH),58,Northern Illinois,62,,,Jan 17, 2017
Bowling Green,73,Toledo,85,,,Jan 17, 2017
Wichita State,82,Evansville,65,,,Jan 17, 2017
New Mexico,81,Boise State,70,,,Jan 17, 2017
San Diego State,64,UNLV,51,,,Jan 17, 2017
Vanderbilt,68,Georgia,76,,,Jan 17, 2017
Kentucky,88,Mississippi State,81,,,Jan 17, 2017
Tennessee,69,Mississippi,80,,,Jan 17, 2017
Arkansas,62,Texas A&M,60,,,Jan 17, 2017
Oklahoma,89,West Virginia,87,,,Jan 18, 2017
UC Irvine,70,Cal Poly,48,,,Jan 18, 2017
UC Riverside,71,Cal State Fullerton,63,,,Jan 18, 2017
Cal State Northridge,77,Hawaii,80,,,Jan 18, 2017
Illinois State,69,Bradley,49,,,Jan 18, 2017
Southern Illinois,84,Drake,88,,,Jan 18, 2017
Missouri State,73,Indiana State,68,,,Jan 18, 2017
Loyola Chicago,69,Northern Iowa,72,,,Jan 18, 2017
Colorado State,57,Fresno State,78,,,Jan 18, 2017
Air Force,76,Nevada,83,,,Jan 18, 2017
Wyoming,80,San Jose State,70,,,Jan 18, 2017
Colorado,83,Washington,85,,,Jan 18, 2017
Utah,88,Washington State,47,,,Jan 18, 2017
Lafayette,57,American,71,,,Jan 18, 2017
Holy Cross,85,Army,76,,,Jan 18, 2017
Colgate,67,Boston University,58,,,Jan 18, 2017
Loyola (MD),63,Bucknell,76,,,Jan 18, 2017
Lehigh,72,Navy,75,,,Jan 18, 2017
Missouri,56,Alabama,68,,,Jan 18, 2017
LSU,74,Auburn,78,,,Jan 18, 2017
Florida,53,South Carolina,57,,,Jan 18, 2017
Central Arkansas,72,McNeese State,82,,,Jan 18, 2017
South Dakota State,83,IUPUI,85,,,Jan 18, 2017
Denver,88,Nebraska Omaha,97,,,Jan 18, 2017
South Dakota,80,Oral Roberts,90,,,Jan 18, 2017
Temple,74,Cincinnati,81,,,Jan 18, 2017
Tulane,82,Tulsa,89,,,Jan 18, 2017
Virginia,71,Boston College,54,,,Jan 18, 2017
Notre Dame,80,Florida State,83,,,Jan 18, 2017
Georgia Tech,61,Virginia Tech,62,,,Jan 18, 2017
Miami (FL),79,Wake Forest,96,,,Jan 18, 2017
VCU,67,Fordham,69,,,Jan 18, 2017
Duquesne,63,George Washington,65,,,Jan 18, 2017
St. Joseph's,57,Massachusetts,62,,,Jan 18, 2017
Ohio State,67,Nebraska,66,,,Jan 18, 2017
Indiana,78,Penn State,75,,,Jan 18, 2017
Kansas State,96,Oklahoma State,88,,,Jan 18, 2017
TCU,69,Texas Tech,75,,,Jan 18, 2017
Binghamton,65,Albany,84,,,Jan 19, 2017
New Hampshire,74,Maine,63,,,Jan 19, 2017
Hartford,64,Stony Brook,80,,,Jan 19, 2017
Massachusetts Lowell,67,Vermont,81,,,Jan 19, 2017
Memphis,70,Houston,67,,,Jan 19, 2017
Connecticut,49,SMU,69,,,Jan 19, 2017
Clemson,60,Louisville,92,,,Jan 19, 2017
South Carolina Upstate,62,Florida Gulf Coast,60,,,Jan 19, 2017
Lipscomb,112,Jacksonville,95,,,Jan 19, 2017
Kennesaw State,84,North Florida,86,,,Jan 19, 2017
NJIT,76,Stetson,82,,,Jan 19, 2017
Richmond,59,Dayton,75,,,Jan 19, 2017
Davidson,83,La Salle,91,,,Jan 19, 2017
Northern Arizona,62,Eastern Washington,84,,,Jan 19, 2017
Southern Utah,67,Idaho,79,,,Jan 19, 2017
Weber State,77,North Dakota,83,,,Jan 19, 2017
Idaho State,73,Northern Colorado,69,,,Jan 19, 2017
Montana,79,Portland State,88,,,Jan 19, 2017
Montana State,74,Sacramento State,65,,,Jan 19, 2017
High Point,83,Campbell,78,,,Jan 19, 2017
Gardner-Webb,62,Liberty,65,,,Jan 19, 2017
Radford,72,Longwood,60,,,Jan 19, 2017
Charleston Southern,73,Presbyterian,52,,,Jan 19, 2017
North Carolina Asheville,73,Winthrop,76,,,Jan 19, 2017
Maryland,84,Iowa,76,,,Jan 19, 2017
UCSB,76,Long Beach State,81,,,Jan 19, 2017
North Carolina Wilmington,65,Charleston,59,,,Jan 19, 2017
Northeastern,62,Delaware,69,,,Jan 19, 2017
Drexel,73,Elon,93,,,Jan 19, 2017
Towson,86,Hofstra,80,,,Jan 19, 2017
James Madison,72,William & Mary,73,,,Jan 19, 2017
UAB,80,Florida Atlantic,78,,,Jan 19, 2017
Middle Tennessee State,65,Florida International,52,,,Jan 19, 2017
Rice,64,Louisiana Tech,74,,,Jan 19, 2017
North Texas,65,Southern Miss,75,,,Jan 19, 2017
Siena,65,St. Peter's,77,,,Jan 19, 2017
St. Francis (NY),40,Farleigh Dickinson,57,,,Jan 19, 2017
Wagner,69,LIU Brooklyn,76,,,Jan 19, 2017
Central Connecticut State,67,Robert Morris,74,,,Jan 19, 2017
Mount St. Mary's,86,Sacred Heart,75,,,Jan 19, 2017
Bryant,61,St. Francis (PA),75,,,Jan 19, 2017
Morehead State,89,Austin Peay,82,,,Jan 19, 2017
Jacksonville State,60,Belmont,77,,,Jan 19, 2017
Eastern Kentucky,79,Murray State,86,,,Jan 19, 2017
SIU Edwardsville,76,Southeast Missouri State,79,,,Jan 19, 2017
Tennessee Tech,80,Tennessee State,74,,,Jan 19, 2017
Eastern Illinois,71,Tennessee-Martin,82,,,Jan 19, 2017
California,63,Oregon,86,,,Jan 19, 2017
Stanford,62,Oregon State,46,,,Jan 19, 2017
Arizona State,80,UCLA,102,,,Jan 19, 2017
Arizona,73,USC,66,,,Jan 19, 2017
East Tennessee State,62,Furman,75,,,Jan 19, 2017
Mercer,66,North Carolina Greensboro,68,,,Jan 19, 2017
Citadel,95,Western Carolina,100,,,Jan 19, 2017
Virginia Military,70,Wofford,88,,,Jan 19, 2017
Houston Baptist,64,New Orleans,72,,,Jan 19, 2017
Abilene Christian,59,Nicholls,62,,,Jan 19, 2017
Lamar,65,Sam Houston State,87,,,Jan 19, 2017
Stephen F. Austin,61,Texas A&M Corpus Christi,58,,,Jan 19, 2017
IPFW,83,North Dakota State,89,,,Jan 19, 2017
Pepperdine,70,Brigham Young,99,,,Jan 19, 2017
San Diego,69,Loyola Marymount,62,,,Jan 19, 2017
Portland,50,San Francisco,75,,,Jan 19, 2017
Gonzaga,88,Santa Clara,57,,,Jan 19, 2017
Pacific,50,St. Mary's,62,,,Jan 19, 2017
Youngstown State,92,Green Bay,89,,,Jan 20, 2017
Cleveland State,62,Wisconsin Milwaukee,63,,,Jan 20, 2017
Oakland,79,Northern Kentucky,70,,,Jan 20, 2017
Detroit,88,Wright State,106,,,Jan 20, 2017
Yale,75,Brown,74,,,Jan 20, 2017
Fairfield,89,Iona,96,,,Jan 20, 2017
Manhattan,71,Monmouth,82,,,Jan 20, 2017
Canisius,90,Quinnipiac,95,,,Jan 20, 2017
Eastern Michigan,63,Akron,70,,,Jan 20, 2017
Houston,64,SMU,85,,,Jan 21, 2017
Cincinnati,78,Tulane,61,,,Jan 21, 2017
Tulsa,79,South Florida,67,,,Jan 21, 2017
North Carolina,90,Boston College,82,,,Jan 21, 2017
Louisville,68,Florida State,73,,,Jan 21, 2017
Wake Forest,93,North Carolina State,88,,,Jan 21, 2017
Syracuse,66,Notre Dame,84,,,Jan 21, 2017
Georgia Tech,49,Virginia,62,,,Jan 21, 2017
NJIT,71,Florida Gulf Coast,84,,,Jan 21, 2017
Kennesaw State,81,Jacksonville,71,,,Jan 21, 2017
Lipscomb,84,North Florida,90,,,Jan 21, 2017
South Carolina Upstate,97,Stetson,86,,,Jan 21, 2017
Rhode Island,90,Duquesne,69,,,Jan 21, 2017
Fordham,71,Massachusetts,68,,,Jan 21, 2017
St. Joseph's,78,Pennsylvania,71,THE PALESTRA,,Jan 21, 2017
Marquette,102,Creighton,94,,,Jan 21, 2017
Butler,70,DePaul,69,,,Jan 21, 2017
Providence,68,Villanova,78,,,Jan 21, 2017
Southern Utah,68,Eastern Washington,83,,,Jan 21, 2017
Northern Arizona,49,Idaho,65,,,Jan 21, 2017
Idaho State,64,North Dakota,89,,,Jan 21, 2017
Weber State,74,Northern Colorado,69,,,Jan 21, 2017
Montana State,71,Portland State,65,,,Jan 21, 2017
Montana,83,Sacramento State,92,,,Jan 21, 2017
Longwood,61,Charleston Southern,76,,,Jan 21, 2017
Presbyterian,61,Gardner-Webb,78,,,Jan 21, 2017
Winthrop,61,Liberty,48,,,Jan 21, 2017
High Point,61,Radford,58,,,Jan 21, 2017
Campbell,56,North Carolina Asheville,72,,,Jan 21, 2017
Michigan State,75,Indiana,82,,,Jan 21, 2017
Illinois,57,Michigan,66,,,Jan 21, 2017
Wisconsin,78,Minnesota,76,,,Jan 21, 2017
Penn State,52,Purdue,77,,,Jan 21, 2017
Nebraska,64,Rutgers,65,,,Jan 21, 2017
Texas,67,Kansas,79,,,Jan 21, 2017
West Virginia,75,Kansas State,79,,,Jan 21, 2017
Iowa State,92,Oklahoma,87,,,Jan 21, 2017
Oklahoma State,83,Texas Tech,64,,,Jan 21, 2017
Baylor,62,TCU,53,,,Jan 21, 2017
Long Beach State,98,Cal Poly,92,,,Jan 21, 2017
UC Irvine,105,Cal State Northridge,73,,,Jan 21, 2017
UC Davis,76,Hawaii,70,,,Jan 21, 2017
UCSB,55,UC Riverside,65,,,Jan 21, 2017
James Madison,60,Charleston,73,,,Jan 21, 2017
Towson,75,Delaware,58,,,Jan 21, 2017
William & Mary,62,Elon,71,,,Jan 21, 2017
Northeastern,73,Hofstra,78,,,Jan 21, 2017
Drexel,74,North Carolina Wilmington,87,,,Jan 21, 2017
Old Dominion,72,Charlotte,74,,,Jan 21, 2017
Middle Tennessee State,86,Florida Atlantic,57,,,Jan 21, 2017
UAB,85,Florida International,94,,,Jan 21, 2017
North Texas,57,Louisiana Tech,81,,,Jan 21, 2017
Western Kentucky,80,Marshall,94,,,Jan 21, 2017
Rice,61,Southern Miss,58,,,Jan 21, 2017
UTSA,39,UTEP,59,,,Jan 21, 2017
Cornell,67,Columbia,62,,,Jan 21, 2017
Dartmouth,68,Harvard,82,,,Jan 21, 2017
Marist,66,Rider,84,,,Jan 21, 2017
Niagara,57,St. Peter's,55,,,Jan 21, 2017
Ball State,74,Bowling Green,79,,,Jan 21, 2017
Western Michigan,54,Buffalo,66,,,Jan 21, 2017
Miami (OH),92,Central Michigan,101,,,Jan 21, 2017
Toledo,61,Kent State,85,,,Jan 21, 2017
Ohio,78,Northern Illinois,69,,,Jan 21, 2017
Maryland Eastern Shore,82,Bethune-Cookman,79,,,Jan 21, 2017
Hampton,62,Norfolk State,79,,,Jan 21, 2017
Howard,78,North Carolina A&T,63,,,Jan 21, 2017
Morgan State,61,Savannah State,74,,,Jan 21, 2017
Delaware State,64,South Carolina State,74,,,Jan 21, 2017
Drake,58,Illinois State,72,,,Jan 21, 2017
Evansville,61,Loyola Chicago,67,,,Jan 21, 2017
Bradley,62,Missouri State,76,,,Jan 21, 2017
Northern Iowa,58,Southern Illinois,57,,,Jan 21, 2017
Indiana State,58,Wichita State,84,,,Jan 21, 2017
Fresno State,81,Nevada,76,,,Jan 21, 2017
Wyoming,71,New Mexico,78,,,Jan 21, 2017
Boise State,75,San Jose State,65,,,Jan 21, 2017
Air Force,85,UNLV,87,,,Jan 21, 2017
Colorado State,64,Utah State,56,,,Jan 21, 2017
LIU Brooklyn,66,Farleigh Dickinson,83,,,Jan 21, 2017
Bryant,59,Robert Morris,56,,,Jan 21, 2017
Wagner,67,Sacred Heart,62,,,Jan 21, 2017
Mount St. Mary's,55,St. Francis (NY),47,,,Jan 21, 2017
Central Connecticut State,84,St. Francis (PA),83,,,Jan 21, 2017
Murray State,81,Austin Peay,84,,,Jan 21, 2017
Tennessee Tech,70,Belmont,82,,,Jan 21, 2017
Eastern Kentucky,54,Morehead State,80,,,Jan 21, 2017
Eastern Illinois,71,Southeast Missouri State,83,,,Jan 21, 2017
Jacksonville State,86,Tennessee State,79,,,Jan 21, 2017
SIU Edwardsville,67,Tennessee-Martin,75,,,Jan 21, 2017
Stanford,52,Oregon,69,,,Jan 21, 2017
California,69,Oregon State,58,,,Jan 21, 2017
Arizona,96,UCLA,85,,,Jan 21, 2017
Utah,94,Washington,72,,,Jan 21, 2017
Colorado,89,Washington State,91,,,Jan 21, 2017
Navy,96,Army,80,,,Jan 21, 2017
Boston University,59,Bucknell,70,,,Jan 21, 2017
Loyola (MD),49,Colgate,52,,,Jan 21, 2017
Lafayette,68,Lehigh,75,,,Jan 21, 2017
LSU,86,Arkansas,99,,,Jan 21, 2017
Alabama,64,Auburn,84,,,Jan 21, 2017
Vanderbilt,68,Florida,66,,,Jan 21, 2017
South Carolina,69,Kentucky,85,,,Jan 21, 2017
Mississippi,75,Missouri,71,,,Jan 21, 2017
Mississippi State,74,Tennessee,91,,,Jan 21, 2017
Georgia,62,Texas A&M,63,,,Jan 21, 2017
Samford,78,Chattanooga,82,,,Jan 21, 2017
Virginia Military,72,Furman,89,,,Jan 21, 2017
Citadel,72,North Carolina Greensboro,81,,,Jan 21, 2017
Mercer,70,Western Carolina,50,,,Jan 21, 2017
New Orleans,81,Central Arkansas,63,,,Jan 21, 2017
Northwestern State,78,McNeese State,65,,,Jan 21, 2017
Lamar,87,Nicholls,76,,,Jan 21, 2017
Texas A&M Corpus Christi,62,Sam Houston State,76,,,Jan 21, 2017
Houston Baptist,71,Southeastern Louisiana,83,,,Jan 21, 2017
Southern,53,Alabama A&M,52,,,Jan 21, 2017
Alcorn State,78,Alabama State,71,,,Jan 21, 2017
Texas Southern,70,Arkansas Pine Bluff,63,,,Jan 21, 2017
Jackson State,57,Grambling State,72,,,Jan 21, 2017
Prairie View A&M,87,Mississippi Valley State,72,,,Jan 21, 2017
Denver,78,IUPUI,74,,,Jan 21, 2017
Nebraska Omaha,86,Oral Roberts,103,,,Jan 21, 2017
IPFW,67,South Dakota State,77,,,Jan 21, 2017
North Dakota State,89,Western Illinois,57,,,Jan 21, 2017
Troy,80,Arkansas State,82,,,Jan 21, 2017
Appalachian State,88,Georgia Southern,92,,,Jan 21, 2017
Coastal Carolina,56,Georgia State,76,,,Jan 21, 2017
South Alabama,56,Arkansas Little Rock,73,,,Jan 21, 2017
Louisiana Lafayette,79,Texas State,73,,,Jan 21, 2017
Louisiana Monroe,55,Texas Arlington,71,,,Jan 21, 2017
Portland,52,Gonzaga,73,,,Jan 21, 2017
Brigham Young,62,Pacific,47,,,Jan 21, 2017
San Francisco,60,San Diego,43,,,Jan 21, 2017
Loyola Marymount,63,Santa Clara,64,,,Jan 21, 2017
Pepperdine,65,St. Mary's,85,,,Jan 21, 2017
Utah Valley,65,CSU Bakersfield,68,,,Jan 21, 2017
Seattle,59,Grand Canyon,61,,,Jan 21, 2017
Missouri Kansas City,71,New Mexico State,94,,,Jan 21, 2017
Chicago State,77,UT Rio Grande Valley,85,,,Jan 21, 2017
Stephen F. Austin,68,Incarnate Word,70,,,Jan 21, 2017
Miami (FL),58,Duke,70,,,Jan 21, 2017
Maine,63,Albany,81,,,Jan 22, 2017
Stony Brook,67,Binghamton,71,,,Jan 22, 2017
New Hampshire,81,Hartford,56,,,Jan 22, 2017
East Carolina,65,Connecticut,72,,,Jan 22, 2017
UCF,65,Memphis,70,,,Jan 22, 2017
Virginia Tech,82,Clemson,81,,,Jan 22, 2017
Saint Louis,46,Dayton,67,,,Jan 22, 2017
George Mason,82,Richmond,77,,,Jan 22, 2017
La Salle,52,VCU,90,,,Jan 22, 2017
St. John's,73,Seton Hall,86,,,Jan 22, 2017
Georgetown,75,Xavier,86,,,Jan 22, 2017
Northwestern,74,Ohio State,72,,,Jan 22, 2017
Youngstown State,85,Wisconsin Milwaukee,94,,,Jan 22, 2017
Detroit,87,Northern Kentucky,101,,,Jan 22, 2017
Illinois Chicago,65,Valparaiso,96,,,Jan 22, 2017
Oakland,67,Wright State,88,,,Jan 22, 2017
Siena,81,Manhattan,68,,,Jan 22, 2017
Fairfield,49,Monmouth,91,,,Jan 22, 2017
Arizona State,79,USC,82,,,Jan 22, 2017
Wofford,72,East Tennessee State,79,,,Jan 22, 2017
UMBC,102,Massachusetts Lowell,86,,,Jan 22, 2017
North Carolina State,84,Duke,82,,,Jan 23, 2017
TCU,76,Oklahoma State,89,,,Jan 23, 2017
Oklahoma,83,Texas,84,,,Jan 23, 2017
Cleveland State,73,Green Bay,83,,,Jan 23, 2017
